"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071897","DNA biosynthetic process","28/1283","175/18805",0.16,2.34512860483242,4.83752270743931,2.08224477752556e-05,0.000572469286939611,0.000408554188576106,"ADIPOQ/RGCC/TK2/PCNA/FGF2/NEK7/RGN/DKC1/CCNA2/CCT2/CCT6A/HNRNPD/DTL/NHP2/HNRNPA1/GCH1/CCT3/REV3L/PCLAF/CENPF/DACH1/CTNNB1/JADE1/RFC4/LIG3/HNRNPC/KCNK2/CCT5",28
"GO:0043114","regulation of vascular permeability","13/1283","50/18805",0.26,3.81083398285269,5.38527982790188,2.14634343080704e-05,0.000587308407646776,0.000419144424695338,"AKAP12/FERMT2/PDE2A/ANGPT1/ADM/TEK/CDH5/CLDN5/NPR1/DDAH1/TJP2/ZEB2/ARHGAP35",13
"GO:0031960","response to corticosteroid","26/1283","157/18805",0.165605095541401,2.42728279162592,4.85948601977472,2.19749255868913e-05,0.000598481424082424,0.000427118271970563,"ADIPOQ/PCK1/AKR1C3/GHR/SDC1/FOSB/ADM/CDO1/ASS1/SERPINF1/SLIT3/ANXA1/PCNA/EGFR/NR3C1/ALAD/FOS/BCL2/AQP1/SCNN1A/CBX3/KLF9/ZFP36/IL22/FAM107A/INHBA",26
"GO:1904950","negative regulation of establishment of protein localization","24/1283","139/18805",0.172661870503597,2.53071432176161,4.90142686021126,2.21788072596161e-05,0.000601211499593613,0.000429066645115938,"ADIPOQ/CD36/ITGB1BP1/ANGPT1/HADH/INPP5K/FOXO1/HMGCR/MDFIC/PPM1F/PTPN11/SNX3/IL12A/FRMD4A/PKIG/APOD/TXN/NR1H3/KCNB1/CHP1/SP100/CORO2B/GNAZ/PDE8B",24
"GO:0040013","negative regulation of locomotion","52/1283","421/18805",0.123515439429929,1.81037243840983,4.55042871717045,2.34111147481399e-05,0.000631664542576556,0.00045080007003395,"ADIPOQ/TACSTD2/PPARG/RGCC/KANK1/ITGB1BP1/TGFBR3/CDH1/GATA3/DLC1/KLF4/SPINT2/STK26/PTPRK/SERPINF1/MEOX2/ZMYND8/PTEN/ABHD6/FGF2/RGN/MITF/DUSP1/MIF/DLG5/ATP2B4/RRAS/BCL2/CLDN5/CITED2/LIMCH1/DUSP3/DCN/DACH1/PTPRR/SMAD7/APOD/KRIT1/SINHCAF/GTPBP4/ZEB2/SP100/RECK/PTPRM/IGFBP3/NDRG4/HRG/PTPN2/PTGER4/HYAL2/NEDD9/PTPRO",52
"GO:0006720","isoprenoid metabolic process","22/1283","122/18805",0.180327868852459,2.64307527183982,4.92675174953053,2.40342192116141e-05,0.000645474563178581,0.000460655868222604,"RBP4/AKR1C1/RARRES2/ADH1B/AKR1C3/RETSAT/DHRS3/ADH1C/HMGCR/ALDH3A2/EGFR/DHDDS/RDH11/ALDH1A1/DGAT1/LIPE/ADH5/FDPS/PNPLA2/CYP3A4/LSS/DPM2",22
"GO:0001823","mesonephros development","20/1283","105/18805",0.19047619047619,2.79181976765765,4.98212685327321,2.44531842123506e-05,0.000650763413441338,0.000464430362290491,"EPCAM/TACSTD2/CAT/SDC1/GATA3/SDC4/SOX9/FGF2/ZBTB16/GPC3/SMAD6/BCL2/SMAD7/CTNNB1/SPRY1/CALB1/FGFR1/RET/BMP2/SMAD5",20
"GO:0009895","negative regulation of catabolic process","47/1283","368/18805",0.127717391304348,1.87196067301501,4.57111650997933,2.44555118307553e-05,0.000650763413441338,0.000464430362290491,"ACACB/LEP/CIDEC/PDE3B/QKI/TIMP4/CIDEA/HMGCR/EGFR/LAPTM4B/LEPR/HIPK2/TIMP3/PAIP1/RGN/DKC1/ALAD/CSDE1/SNX3/HNRNPD/TRIM27/IER3/ATP2B4/SMARCC1/BCL2/PBK/HNRNPAB/RRAGC/FEZ2/WNK1/DHX9/PINK1/RRAGD/TMEM132A/FYN/NBAS/APOC1/YBX3/ANXA2/TIMP2/CRTC3/TOB1/ZFP36/HNRNPC/SORL1/CSNK2A1/WDR6",47
"GO:0150117","positive regulation of cell-substrate junction organization","10/1283","31/18805",0.32258064516129,4.7280818645815,5.6212705986794,2.48775054274604e-05,0.000658969904039715,0.000470287088902675,"FERMT2/ITGB1BP1/SDC4/TEK/PPM1F/DUSP3/S100A10/PIK3R1/MAP4K4/HRG",10
"GO:0046889","positive regulation of lipid biosynthetic process","19/1283","97/18805",0.195876288659794,2.8709692971531,4.99902672703484,2.57555067891102e-05,0.000678775032814489,0.000484421416282018,"SORBS1/PCK1/QKI/ADM/GNAI1/XBP1/ABHD6/RGN/DAB2/SREBF2/CREBL2/ACSL3/ADGRF5/NR1H3/ELOVL5/CHP1/KAT2B/ZBTB20/ABCD2",19
"GO:0032835","glomerulus development","16/1283","73/18805",0.219178082191781,3.21250493812661,5.12507488696394,2.5960874290695e-05,0.000678775032814489,0.000484421416282018,"ADIPOQ/CD24/ANGPT1/EDNRB/TEK/IL6R/BCL2/PROM1/AQP1/PECAM1/NID1/LAMB2/EGR1/RET/ITGB3/PTPRO",16
"GO:0043523","regulation of neuron apoptotic process","36/1283","255/18805",0.141176470588235,2.06923112191096,4.65174967420225,2.60792610609112e-05,0.000678775032814489,0.000484421416282018,"ANGPT1/GATA3/TFAP2A/PRKCI/CLU/TMBIM1/NR3C1/HIPK2/GBE1/FGF2/STXBP1/MYB/RAD21/NTRK2/CEBPB/GCH1/BCL2/TOX3/ITGA1/MDK/CDC34/PLXND1/FZD1/APP/TYRO3/PINK1/CTNNB1/KCNB1/SET/TFAP2B/WFS1/EGR1/GCLC/IL6ST/MAP2K7/NONO",36
"GO:0038063","collagen-activated tyrosine kinase receptor signaling pathway","14/1283","58/18805",0.241379310344828,3.53790953315236,5.23806466548201,2.60932308770265e-05,0.000678775032814489,0.000484421416282018,"DDR1/COL4A1/EGFR/TEK/COL4A2/NTRK2/DDR2/FLT1/TYRO3/COL1A1/EPHA3/FGFR1/RET/EPHB1",14
"GO:0045859","regulation of protein kinase activity","47/1283","369/18805",0.127371273712737,1.8668876088605,4.55081561997996,2.62179294786118e-05,0.000678974146899227,0.0004845635180422,"LEP/ADIPOQ/CD24/RGCC/MMD/GHR/CDKN1C/ITGB1BP1/CDKN2C/ANGPT1/SFN/EZH2/INPP5K/SASH1/IGF1/NPM1/PTEN/EGFR/FGF2/PPM1F/DUSP1/LTF/TRIM27/DDR2/S100A12/FLT1/DUSP3/TCIM/PINK1/TLR4/MAP3K7/CAMK1/TOM1L1/CCNE2/GTPBP4/CHP1/ECT2/CDKN3/MAP2K7/FGFR1/ITGB3/CDK5R2/ADAM17/HYAL2/NEDD9/KSR1/UVRAG",47
"GO:0072537","fibroblast activation","7/1283","15/18805",0.466666666666667,6.83995843076124,6.1226383398441,2.67668104089939e-05,0.000690107854144772,0.000492509311525488,"LEP/RGCC/AKAP12/MYB/DDR2/ZEB2/GCLC",7
"GO:0043116","negative regulation of vascular permeability","8/1283","20/18805",0.4,5.86282151208106,5.88768191297345,2.75671210183316e-05,0.000704479599239391,0.000502765995664727,"AKAP12/FERMT2/PDE2A/ANGPT1/ADM/CLDN5/DDAH1/ARHGAP35",8
"GO:0046782","regulation of viral transcription","8/1283","20/18805",0.4,5.86282151208106,5.88768191297345,2.75671210183316e-05,0.000704479599239391,0.000502765995664727,"MDFIC/TRIM27/TRIM8/DHX9/SP100/TRIM14/ZFP36/TRIM31",8
"GO:0097305","response to alcohol","38/1283","276/18805",0.13768115942029,2.01800015814384,4.61023440349003,2.78393980358402e-05,0.00070831731581539,0.000505504859071835,"LEP/AKR1C2/ADIPOQ/AKR1C3/GHR/CAT/TGFBR3/FOSB/CDH1/GATA3/CDO1/SLIT3/GNAI1/CDK1/FGF2/ALAD/FOS/TGFBR2/HNRNPD/EPS8/KLF2/ABCA1/NFE2L1/CLDN5/GOT2/NR0B2/CTNNB1/SCNN1A/ADCY6/FYN/CDK4/ABAT/KLF9/BIRC2/PTGER4/INHBA/RGS4/CD14",38
"GO:0003014","renal system process","23/1283","132/18805",0.174242424242424,2.5538805829141,4.84779412777034,2.80827380671337e-05,0.000709058279370777,0.000506033662574559,"ADIPOQ/HBB/AKR1C3/MCAM/EDNRB/ADM/NPR3/GSN/INPP5K/AQP3/PCSK5/JCHAIN/BCL2/AQP1/NPR1/MAGED2/AGTR1/ADGRF5/ADCY6/WFS1/CORO2B/HYAL2/PTPRO",23
"GO:0048008","platelet-derived growth factor receptor signaling pathway","20/1283","106/18805",0.188679245283019,2.76548184532126,4.93234685061578,2.8235211607421e-05,0.000709058279370777,0.000506033662574559,"ADIPOQ/DDR1/EGFR/TEK/F3/TXNIP/PTPN11/CSPG4/NTRK2/DDR2/FLT1/TYRO3/APOD/EPHA3/NDRG4/FGFR1/RET/PTPN2/ITGB3/EPHB1",20
"GO:0110020","regulation of actomyosin structure organization","20/1283","106/18805",0.188679245283019,2.76548184532126,4.93234685061578,2.8235211607421e-05,0.000709058279370777,0.000506033662574559,"TACSTD2/RGCC/FERMT2/ITGB1BP1/DLC1/SDC4/INPP5K/S1PR1/SYNPO/PPM1F/LPAR1/LIMCH1/S100A10/CD47/PIK3R1/CORO2B/ECT2/RAPGEF3/PTGER4/ROCK2",20
"GO:0060537","muscle tissue development","54/1283","446/18805",0.121076233183857,1.77462086128014,4.48000726896997,2.87218815357394e-05,0.000718170839607001,0.000512537023956729,"RBP4/CAV2/CAV1/DSP/MYOM1/TGFBR3/DMD/KCNJ8/CXADR/MSX1/S1PR1/SOX9/MEOX2/IGF1/SGCG/CDK1/FGF2/ZFPM2/FOS/MAFF/GPX1/LMNA/TWIST1/HOMER1/NACA/FHL2/BCL2/PPP3CB/HLF/CITED2/NEBL/CENPF/COL11A1/SMAD7/EFEMP2/CTNNB1/FZD7/MBD2/TFAP2B/MAPK11/EGR1/YBX3/FBXO22/PAX5/NDRG4/KCNK2/FGFR1/EPHB1/BMP2/SYNE1/RGS4/SMAD5/TENM4/PDLIM5",54
"GO:0010812","negative regulation of cell-substrate adhesion","15/1283","66/18805",0.227272727272727,3.33114858640969,5.13352084405826,2.92808579507375e-05,0.000729005394730594,0.000520269321528126,"TACSTD2/KANK1/ITGB1BP1/DLC1/FZD4/PTEN/POSTN/COL1A1/APOD/FZD7/PIK3R1/CORO2B/MAP4K4/FAM107A/PTPRO",15
"GO:2000146","negative regulation of cell motility","50/1283","403/18805",0.124069478908189,1.81849302483904,4.49450226948766,2.96688483713573e-05,0.000732868990783853,0.000523026654343243,"ADIPOQ/TACSTD2/PPARG/RGCC/KANK1/ITGB1BP1/TGFBR3/CDH1/GATA3/DLC1/KLF4/SPINT2/STK26/PTPRK/SERPINF1/MEOX2/ZMYND8/PTEN/ABHD6/FGF2/RGN/MITF/DUSP1/MIF/DLG5/ATP2B4/RRAS/BCL2/CLDN5/CITED2/LIMCH1/DUSP3/DCN/DACH1/PTPRR/SMAD7/APOD/KRIT1/SINHCAF/GTPBP4/ZEB2/SP100/RECK/PTPRM/IGFBP3/NDRG4/HRG/PTGER4/HYAL2/NEDD9",50
"GO:0030198","extracellular matrix organization","44/1283","339/18805",0.129793510324484,1.90239046114725,4.53685125588335,2.96887110557155e-05,0.000732868990783853,0.000523026654343243,"CAV2/PPARG/RGCC/CAV1/DPT/TGFBR3/ECM2/DDR1/ADAMTS5/SPINT2/PHLDB1/COL4A1/SLC2A10/PXDN/EGFL6/SOX9/LAMC1/CRTAP/FMOD/COL4A2/POSTN/ADAMTS1/DDR2/FBLN5/MMP13/ADAMTS7/COL11A1/APP/COL1A1/EFEMP2/MATN2/COL10A1/COL15A1/NID1/LAMB2/LAMA2/PLOD2/RECK/COL1A2/ANXA2/ITGB3/MFAP4/BMP2/TNFRSF1B",44
"GO:0006694","steroid biosynthetic process","27/1283","169/18805",0.159763313609467,2.34165947967735,4.74084674617086,2.98310417160443e-05,0.000733262173706665,0.000523307257222133,"LEP/AKR1C3/QKI/ADM/ACAA2/CYB5R3/ATP1A1/HMGCR/GNAI1/NR3C1/MSMO1/FAXDC2/DAB2/SREBF2/FDPS/TM7SF2/DHCR24/CYP3A4/EGR1/DKK3/LSS/ASAH1/SQLE/BMP2/DHRS11/INHBA/PDE8B",27
"GO:0048145","regulation of fibroblast proliferation","18/1283","90/18805",0.2,2.93141075604053,4.96989937952903,3.1126256038619e-05,0.000760786447106132,0.000542950506984897,"CAV1/IGF1/EGFR/FN1/MYB/CCNA2/MIF/PAWR/DDR2/AQP1/DHX9/DACH1/KMT2A/CD248/CTNNB1/ESR1/CDK4/ITGB3",18
"GO:0072329","monocarboxylic acid catabolic process","22/1283","124/18805",0.17741935483871,2.60044502551983,4.83835972899105,3.12130967783588e-05,0.000760786447106132,0.000542950506984897,"ACACB/LEP/ADIPOQ/PCK1/ETFB/ACADL/ACAA2/HADH/FAH/IRS2/ECHS1/ACAT1/ETFDH/TWIST1/PCCA/ABCD4/PEX7/ECH1/LPIN1/ECHDC1/ACOX1/ABCD2",22
"GO:0050792","regulation of viral process","24/1283","142/18805",0.169014084507042,2.47724852623143,4.7813839676387,3.18749443714319e-05,0.000771171278134257,0.000550361849935498,"CXCR4/INPP5K/LGALS1/IFIH1/MDFIC/TNIP1/SRPK1/LTF/TRIM27/STOM/TRIM8/BCL2/DHX9/DYNLT1/TYRO3/TOP2A/ISG15/VPS4A/SP100/TRIM14/ZFP36/STAT1/TRIM31/RAB7A",24
"GO:0043062","extracellular structure organization","44/1283","340/18805",0.129411764705882,1.89679519508505,4.51548793973281,3.19050347788694e-05,0.000771171278134257,0.000550361849935498,"CAV2/PPARG/RGCC/CAV1/DPT/TGFBR3/ECM2/DDR1/ADAMTS5/SPINT2/PHLDB1/COL4A1/SLC2A10/PXDN/EGFL6/SOX9/LAMC1/CRTAP/FMOD/COL4A2/POSTN/ADAMTS1/DDR2/FBLN5/MMP13/ADAMTS7/COL11A1/APP/COL1A1/EFEMP2/MATN2/COL10A1/COL15A1/NID1/LAMB2/LAMA2/PLOD2/RECK/COL1A2/ANXA2/ITGB3/MFAP4/BMP2/TNFRSF1B",44
"GO:0032878","regulation of establishment or maintenance of cell polarity","9/1283","26/18805",0.346153846153846,5.07359553930092,5.62438395806899,3.36313391659276e-05,0.000809524475110148,0.000577733378203071,"KANK1/GATA3/GSN/TEK/CDH5/ARFGEF1/KRIT1/ROCK2/KIF20B",9
"GO:0045229","external encapsulating structure organization","44/1283","341/18805",0.129032258064516,1.8912327458326,4.49419632483881,3.42719940976131e-05,0.00082153651967047,0.000586306014727762,"CAV2/PPARG/RGCC/CAV1/DPT/TGFBR3/ECM2/DDR1/ADAMTS5/SPINT2/PHLDB1/COL4A1/SLC2A10/PXDN/EGFL6/SOX9/LAMC1/CRTAP/FMOD/COL4A2/POSTN/ADAMTS1/DDR2/FBLN5/MMP13/ADAMTS7/COL11A1/APP/COL1A1/EFEMP2/MATN2/COL10A1/COL15A1/NID1/LAMB2/LAMA2/PLOD2/RECK/COL1A2/ANXA2/ITGB3/MFAP4/BMP2/TNFRSF1B",44
"GO:0050994","regulation of lipid catabolic process","15/1283","67/18805",0.223880597014925,3.28142995079164,5.06208617551314,3.5373451640479e-05,0.000840989315436143,0.000600188892588456,"ACACB/CIDEC/PDE3B/RARRES2/CIDEA/IRS2/ABHD5/TWIST1/AADAC/IDH1/APOC1/PNPLA2/CRTC3/SORL1/ABCD2",15
"GO:2000630","positive regulation of miRNA metabolic process","15/1283","67/18805",0.223880597014925,3.28142995079164,5.06208617551314,3.5373451640479e-05,0.000840989315436143,0.000600188892588456,"PPARG/GATA3/KLF4/JUN/EGFR/NR3C1/FGF2/SMARCA4/MYB/FOS/SMAD6/SREBF2/FOXA1/EGR1/BMP2",15
"GO:0036006","cellular response to macrophage colony-stimulating factor stimulus","14/1283","60/18805",0.233333333333333,3.41997921538062,5.08032095513216,3.92474735782643e-05,0.000925506480599638,0.000660506262658594,"PDE2A/DDR1/EGFR/TEK/NTRK2/DDR2/FLT1/TYRO3/TLR4/EPHA3/FGFR1/RET/PTPN2/EPHB1",14
"GO:0046324","regulation of D-glucose import","14/1283","60/18805",0.233333333333333,3.41997921538062,5.08032095513216,3.92474735782643e-05,0.000925506480599638,0.000660506262658594,"LEP/ADIPOQ/SORBS1/PRKCI/PID1/RHOQ/IRS2/IGF1/PTPN11/GPC3/HK2/CREBL2/PEA15/PIK3R1",14
"GO:0002573","myeloid leukocyte differentiation","35/1283","250/18805",0.14,2.05198752922837,4.53102781211119,4.00586708517997e-05,0.000929692772059782,0.000663493893523099,"ADIPOQ/PPARG/GAB2/PDE2A/QKI/GATA3/CEBPA/TF/TFE3/NPM1/NR3C1/MITF/GPC3/FOS/TGFBR2/LTF/CD81/CEBPB/HSF1/CITED2/PIR/APP/STAT5A/TAL1/CTNNB1/TLR4/GLO1/PIAS3/PIK3R1/ANXA2/PTPN2/JUNB/BMP2/INHBA/NEDD9",35
"GO:0001657","ureteric bud development","19/1283","100/18805",0.19,2.7848402182385,4.84247178140003,4.01490240031743e-05,0.000929692772059782,0.000663493893523099,"EPCAM/TACSTD2/CAT/SDC1/GATA3/SDC4/SOX9/FGF2/GPC3/SMAD6/BCL2/SMAD7/CTNNB1/SPRY1/CALB1/FGFR1/RET/BMP2/SMAD5",19
"GO:0006721","terpenoid metabolic process","19/1283","100/18805",0.19,2.7848402182385,4.84247178140003,4.01490240031743e-05,0.000929692772059782,0.000663493893523099,"RBP4/AKR1C1/RARRES2/ADH1B/AKR1C3/RETSAT/DHRS3/ADH1C/ALDH3A2/EGFR/RDH11/ALDH1A1/DGAT1/LIPE/ADH5/FDPS/PNPLA2/CYP3A4/LSS",19
"GO:0043648","dicarboxylic acid metabolic process","19/1283","100/18805",0.19,2.7848402182385,4.84247178140003,4.01490240031743e-05,0.000929692772059782,0.000663493893523099,"PCK1/MTHFD1/ASS1/ASPA/ME1/MTHFD2/IDH2/ALDH1L1/GOT2/SUCLA2/ME3/ALDH5A1/IDH1/MDH1/OAT/GCLC/SUCLG2/KYNU/DLD",19
"GO:0000082","G1/S transition of mitotic cell cycle","34/1283","240/18805",0.141666666666667,2.07641595219538,4.54134902435608,4.02263205976565e-05,0.000929692772059782,0.000663493893523099,"FHL1/RGCC/CDKN2C/KLF4/EZH2/RRM2/ANXA1/STIL/KANK2/PTEN/EGFR/CDK1/SMARCA4/PSME2/CCNA2/E2F3/CCNH/ADAMTS1/DDR2/PLK2/SMARCC1/BCL2/CDC34/JADE1/CDK4/WEE1/CCNE2/CDC7/CDKN3/DBF4/KLF11/FAM107A/INHBA/ADAM17",34
"GO:0043549","regulation of kinase activity","49/1283","397/18805",0.123425692695214,1.80905701569252,4.40877251126598,4.06200771391766e-05,0.000935067728112552,0.000667329838715043,"LEP/ADIPOQ/CD24/RGCC/MMD/GHR/CDKN1C/ITGB1BP1/CDKN2C/ANGPT1/SFN/EZH2/INPP5K/IRS2/SASH1/IGF1/NPM1/PTEN/EGFR/FGF2/PPM1F/DUSP1/LTF/TRIM27/DDR2/S100A12/FLT1/DUSP3/TCIM/PINK1/TLR4/MAP3K7/CAMK1/TOM1L1/CCNE2/GTPBP4/CHP1/ECT2/CDKN3/MAP2K7/FGFR1/ITGB3/LDB2/CDK5R2/ADAM17/HYAL2/NEDD9/KSR1/UVRAG",49
"GO:0044843","cell cycle G1/S phase transition","37/1283","271/18805",0.136531365313653,2.00114756408671,4.49205197451665,4.23836397255393e-05,0.000971808276868986,0.000693550468236098,"FHL1/RGCC/CDKN2C/KLF4/EZH2/RRM2/ANXA1/STIL/KANK2/PTEN/EGFR/CDK1/SMARCA4/PSME2/CCNA2/E2F3/CCNH/ADAMTS1/DDR2/PLK2/ATP2B4/SMARCC1/BCL2/CDC34/TCIM/JADE1/CDK4/MLF1/WEE1/CCNE2/CDC7/CDKN3/DBF4/KLF11/FAM107A/INHBA/ADAM17",37
"GO:0010463","mesenchymal cell proliferation","12/1283","46/18805",0.260869565217391,3.82357924700939,5.18824727695959,4.27579514962633e-05,0.000976531010353635,0.000696920941710748,"IRS2/MSX1/SOX9/GPC3/TGFBR2/LMNA/CTNNB1/ZEB1/FGFR1/STAT1/BMP2/SYNE1",12
"GO:0002064","epithelial cell development","32/1283","221/18805",0.144796380090498,2.12228833016509,4.54127285885283,4.35660697143822e-05,0.000991085374169141,0.000707307955362911,"ADIPOQ/PDE2A/EPAS1/CXCR4/SDC1/RAB25/EDNRB/SFN/CEBPA/SPINT2/AMOTL2/SOX9/VIM/XBP1/CDH5/GPX1/PPP1R16B/CLDN5/FOXA1/TNMD/ADD1/ESR1/TJP2/PECAM1/LAMB2/SIDT2/PALLD/FZD5/IL6ST/RAPGEF3/EZR/ROCK2",32
"GO:0050727","regulation of inflammatory response","53/1283","442/18805",0.119909502262443,1.75752002341796,4.36093934236751,4.4118897919446e-05,0.000999741120432447,0.000713485302291041,"LPL/FABP4/ADIPOQ/PPARG/PDE2A/PTGER3/GATA3/EDNRB/CEBPA/KLF4/MGLL/ANXA1/LGALS1/IGF1/TEK/VAMP8/TNIP1/CDH5/GPX1/CD81/IER3/CEBPB/PLK2/S100A12/PBK/MDK/DHX9/PSMB4/APP/TYRO3/IL22RA1/AGTR1/AREL1/CAMK2N1/TLR4/ESR1/FYN/NR1H3/CD47/XCL1/FBXL2/ALOX5/IL6ST/ZFP36/BIRC2/CALHM2/PTPN2/IL22/SETD4/LRRC19/PTGER4/HYAL2/TNFRSF1B",53
"GO:0072350","tricarboxylic acid metabolic process","7/1283","16/18805",0.4375,6.41246102883866,5.86070082048716,4.47816138087382e-05,0.00101080988990074,0.000721384751627145,"ACACB/PCK1/ACO1/ASS1/IDH2/CS/IDH1",7
"GO:0031333","negative regulation of protein-containing complex assembly","24/1283","145/18805",0.16551724137931,2.42599510844734,4.66436823012014,4.52322096756268e-05,0.00101430563588404,0.000723879560861905,"KANK1/SPTBN1/FKBP4/GSN/SOX9/CLU/KANK2/STXBP1/CRYAB/CDH5/ARHGEF7/ARFGEF1/EPS8/HSF1/ADD1/LAMP2/SPTAN1/FBXL2/BIRC2/SORL1/CLIP3/PTGER4/TRIM31/HSPA5",24
"GO:0045931","positive regulation of mitotic cell cycle","23/1283","136/18805",0.169117647058824,2.47876644812251,4.68333394283969,4.57438875755388e-05,0.00101430563588404,0.000723879560861905,"RGCC/RRM2/ANXA1/STIL/EGFR/CDK1/PTPN11/AURKA/DTL/ADAMTS1/DDR2/HSF1/DUSP3/FOXA1/APP/TAL1/CDK4/CCNE2/ASNS/CDC7/CDC20/FGFR1/ADAM17",23
"GO:0051384","response to glucocorticoid","23/1283","136/18805",0.169117647058824,2.47876644812251,4.68333394283969,4.57438875755388e-05,0.00101430563588404,0.000723879560861905,"ADIPOQ/PCK1/GHR/SDC1/FOSB/ADM/CDO1/ASS1/SERPINF1/SLIT3/ANXA1/PCNA/EGFR/NR3C1/ALAD/FOS/BCL2/AQP1/CBX3/KLF9/ZFP36/IL22/FAM107A",23
"GO:0003007","heart morphogenesis","37/1283","272/18805",0.136029411764706,1.99379040392462,4.46738106852102,4.59063437116813e-05,0.00101430563588404,0.000723879560861905,"RBP4/DSP/TGFBR3/GATA3/DLC1/ADAMTS5/SOX4/KCNJ8/MSX1/SLIT3/DHRS3/S1PR1/PARVA/SOX9/STIL/TMEM100/TEK/ZFPM2/SOS1/TGFBR2/ADAMTS1/TWIST1/NACA/FHL2/SMAD6/CLDN5/CITED2/PLXND1/RTN4/FZD1/COL11A1/SMAD7/CTNNB1/SPRY1/NDRG4/MICAL2/BMP2",37
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","49/1283","399/18805",0.12280701754386,1.79998906072664,4.37056314095771,4.62163557106343e-05,0.00101430563588404,0.000723879560861905,"CAV2/PPARG/CHRDL1/CAV1/FERMT2/CDKN1C/TGFBR3/CIDEA/SLC2A10/MSX1/PTPRK/TMEM100/JUN/XBP1/HIPK2/FMOD/CDH5/GPC3/CRIM1/FOS/TGFBR2/FSTL1/DAB2/SMAD6/CLDN5/CITED2/FZD1/SMAD7/MAP3K7/ZEB1/TFAP2B/SINHCAF/SPRY1/ZEB2/EGR1/COL1A2/ZBTB7A/PBLD/TOB1/DKK3/SORL1/BMP2/TSKU/INHBA/ADAM17/ID1/HSPA5/SMAD5/NREP",49
"GO:2001233","regulation of apoptotic signaling pathway","49/1283","399/18805",0.12280701754386,1.79998906072664,4.37056314095771,4.62163557106343e-05,0.00101430563588404,0.000723879560861905,"G0S2/PPARG/CAV1/KLF4/ACAA2/PPP2R1B/MSX1/NACC2/MUC1/IVNS1ABP/CLU/IGF1/TMBIM1/XBP1/FGF2/LGALS3/SRPX/GPX1/MIF/IFI6/IER3/LMNA/BCL2L2/URI1/BCL2/PMAIP1/ACKR3/DAPK2/FZD1/APP/PINK1/CTNNB1/TLR4/FYN/TMEM14A/EIF2AK3/PEA15/WFS1/SP100/YBX3/GCLC/TCF7L2/FGFR1/CSNK2A1/RET/PTPN2/NONO/INHBA/HYAL2",49
"GO:0072163","mesonephric epithelium development","19/1283","101/18805",0.188118811881188,2.7572675428104,4.7915711239164,4.63352859005809e-05,0.00101430563588404,0.000723879560861905,"EPCAM/TACSTD2/CAT/SDC1/GATA3/SDC4/SOX9/FGF2/GPC3/SMAD6/BCL2/SMAD7/CTNNB1/SPRY1/CALB1/FGFR1/RET/BMP2/SMAD5",19
"GO:0072164","mesonephric tubule development","19/1283","101/18805",0.188118811881188,2.7572675428104,4.7915711239164,4.63352859005809e-05,0.00101430563588404,0.000723879560861905,"EPCAM/TACSTD2/CAT/SDC1/GATA3/SDC4/SOX9/FGF2/GPC3/SMAD6/BCL2/SMAD7/CTNNB1/SPRY1/CALB1/FGFR1/RET/BMP2/SMAD5",19
"GO:0015850","organic hydroxy compound transport","39/1283","293/18805",0.133105802047782,1.95093889907134,4.43921688626849,4.72543936061572e-05,0.00102667691876149,0.000732708575016819,"ACACB/RBP4/ADIPOQ/AKR1C1/CD36/ABCA8/PPARG/CAV1/STX12/TMEM97/OSBPL1A/SLC16A7/SLC19A3/C1QTNF1/AQP3/RXRA/AQP7/CLU/PTPN11/MYB/DAB2/ABCA1/SREBF2/AQP1/P2RY1/NR0B2/AGTR1/PINK1/VPS4A/NR1H3/KCNB1/ABCA5/APOC1/ABAT/ANXA2/SLC6A2/ITGB3/TSKU/SPP1",39
"GO:0043542","endothelial cell migration","39/1283","293/18805",0.133105802047782,1.95093889907134,4.43921688626849,4.72543936061572e-05,0.00102667691876149,0.000732708575016819,"PPARG/RGCC/ITGB1BP1/TGFBR3/ANGPT1/GATA3/KLF4/PLPP3/ADGRA2/SASH1/SERPINF1/ANXA1/MEOX2/TEK/SPARC/FGF2/CDH5/GPX1/FSTL1/S100P/PLK2/ATP2B4/RRAS/S100A12/VSTM4/DCN/PLXND1/STAT5A/JCAD/KRIT1/ZEB2/SP100/PTPRM/FGFR1/HRG/ITGB3/ADAM17/ID1/ROCK2",39
"GO:0042306","regulation of protein import into nucleus","14/1283","61/18805",0.229508196721311,3.36391398234159,5.00393961984032,4.77733459376741e-05,0.00103407902904645,0.000737991239484966,"LEP/CD36/ANGPT1/CDH1/CDK1/XBP1/MDFIC/RAN/PKIG/APOD/CHP1/PIK3R1/ECT2/HYAL2",14
"GO:0010586","miRNA metabolic process","20/1283","110/18805",0.181818181818182,2.66491886912775,4.73885362860838,4.91406562396973e-05,0.00105972099199437,0.000756291140640695,"PPARG/QKI/GATA3/KLF4/SOX9/JUN/EGFR/NR3C1/FGF2/SMARCA4/MYB/FOS/TWIST1/SMAD6/SREBF2/FOXA1/APP/ESR1/EGR1/BMP2",20
